text_input,output
"Hi, I have  fatigue,  weight_loss,  restlessness,  irregular_sugar_level,  blurred_and_distorted_vision,  obesity,  excessive_hunger,  increased_appetite,  polyuria. What should I do?","It seems like you have Diabetes. Don't worry.Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.You can have balanced diet, exercise, consult doctor, follow up. "
"Hi, I have  fatigue,  weight_loss,  restlessness,  lethargy,  blurred_and_distorted_vision,  obesity,  excessive_hunger,  increased_appetite,  polyuria. What should I do?","It seems like you have Diabetes. Don't worry.Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.You can have balanced diet, exercise, consult doctor, follow up. "
"Hi, I have  fatigue,  weight_loss,  restlessness,  lethargy,  irregular_sugar_level,  obesity,  excessive_hunger,  increased_appetite,  polyuria. What should I do?","It seems like you have Diabetes. Don't worry.Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.You can have balanced diet, exercise, consult doctor, follow up. "
"Hi, I have  fatigue,  weight_loss,  restlessness,  lethargy,  irregular_sugar_level,  blurred_and_distorted_vision,  excessive_hunger,  increased_appetite,  polyuria. What should I do?","It seems like you have Diabetes. Don't worry.Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.You can have balanced diet, exercise, consult doctor, follow up. "
"Hi, I have  fatigue,  weight_loss,  restlessness,  lethargy,  irregular_sugar_level,  blurred_and_distorted_vision,  obesity,  increased_appetite,  polyuria. What should I do?","It seems like you have Diabetes. Don't worry.Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.You can have balanced diet, exercise, consult doctor, follow up. "
"Hi, I have  vomiting,  sunken_eyes,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  sunken_eyes,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  sunken_eyes,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  sunken_eyes,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  sunken_eyes,  dehydration. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  sunken_eyes,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  sunken_eyes,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  dehydration,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  vomiting,  sunken_eyes,  diarrhoea. What should I do?","It seems like you have Gastroenteritis. Don't worry.Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .You can stop eating solid food for while, try taking small sips of water, rest, ease back into eating. "
"Hi, I have  fatigue,  cough,  high_fever,  breathlessness,  family_history,  mucoid_sputum. What should I do?","It seems like you have Bronchial Asthma. Don't worry.Bronchial asthma is a medical condition which causes the airway path of the lungs to swell and narrow. Due to this swelling, the air path produces excess mucus making it hard to breathe, which results in coughing, short breath, and wheezing. The disease is chronic and interferes with daily working.You can switch to loose cloothing, take deep breaths, get away from trigger, seek help. "
